candidate_id,page_stub,page_url,image_url,local_path,domain,file_name,width,height,format,mode,file_size_bytes,area,aspect_ratio,is_downloaded_and_valid,label,split,is_tiny,is_suspicious_domain,has_ui_keyword
page_05_cand_000142,page_05,https://www.nationalgeographic.com/photography/article/nature-patterns-jon-mccormack-photography,https://i.natgeofe.com/n/995ed1ad-341a-411e-ac66-7ac4e87ba89f/ST_ukbreak_GettyImages-1445443560_ukHR_4x3.jpg?w=1224&h=918,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_05\page_05_cand_000142_9ca91fdcfa.jpg,i.natgeofe.com,ST_ukbreak_GettyImages-1445443560_ukHR_4x3.jpg,1224.0,918.0,JPEG,RGB,398902.0,1123632.0,1.3333333333333333,True,non_content,,False,False,False
page_05_cand_000143,page_05,https://www.nationalgeographic.com/photography/article/nature-patterns-jon-mccormack-photography,https://i.natgeofe.com/n/995ed1ad-341a-411e-ac66-7ac4e87ba89f/ST_ukbreak_GettyImages-1445443560_ukHR_4x3.jpg?w=350&h=263,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_05\page_05_cand_000143_ca4b9068de.jpg,i.natgeofe.com,ST_ukbreak_GettyImages-1445443560_ukHR_4x3.jpg,350.0,263.0,JPEG,RGB,38772.0,92050.0,1.3307984790874525,True,non_content,,False,False,False
page_05_cand_000144,page_05,https://www.nationalgeographic.com/photography/article/nature-patterns-jon-mccormack-photography,https://i.natgeofe.com/n/995ed1ad-341a-411e-ac66-7ac4e87ba89f/ST_ukbreak_GettyImages-1445443560_ukHR_4x3.jpg?w=700&h=526,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_05\page_05_cand_000144_dc810cca3b.jpg,i.natgeofe.com,ST_ukbreak_GettyImages-1445443560_ukHR_4x3.jpg,700.0,525.0,JPEG,RGB,138441.0,367500.0,1.3333333333333333,True,non_content,,False,False,False
page_05_cand_000145,page_05,https://www.nationalgeographic.com/photography/article/nature-patterns-jon-mccormack-photography,https://i.natgeofe.com/n/995ed1ad-341a-411e-ac66-7ac4e87ba89f/ST_ukbreak_GettyImages-1445443560_ukHR_4x3.jpg?w=195&h=146,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_05\page_05_cand_000145_4e6c8131d3.jpg,i.natgeofe.com,ST_ukbreak_GettyImages-1445443560_ukHR_4x3.jpg,195.0,146.0,JPEG,RGB,14193.0,28470.0,1.3356164383561644,True,non_content,,False,False,False
page_05_cand_000146,page_05,https://www.nationalgeographic.com/photography/article/nature-patterns-jon-mccormack-photography,https://i.natgeofe.com/n/995ed1ad-341a-411e-ac66-7ac4e87ba89f/ST_ukbreak_GettyImages-1445443560_ukHR_4x3.jpg?w=390&h=292,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_05\page_05_cand_000146_ca102c652c.jpg,i.natgeofe.com,ST_ukbreak_GettyImages-1445443560_ukHR_4x3.jpg,389.0,292.0,JPEG,RGB,47164.0,113588.0,1.332191780821918,True,non_content,,False,False,False
page_05_cand_000147,page_05,https://www.nationalgeographic.com/photography/article/nature-patterns-jon-mccormack-photography,https://i.natgeofe.com/n/995ed1ad-341a-411e-ac66-7ac4e87ba89f/ST_ukbreak_GettyImages-1445443560_ukHR_4x3.jpg?w=400&h=300,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_05\page_05_cand_000147_5d0f8a75b5.jpg,i.natgeofe.com,ST_ukbreak_GettyImages-1445443560_ukHR_4x3.jpg,400.0,300.0,JPEG,RGB,48977.0,120000.0,1.3333333333333333,True,non_content,,False,False,False
page_05_cand_000148,page_05,https://www.nationalgeographic.com/photography/article/nature-patterns-jon-mccormack-photography,https://i.natgeofe.com/n/995ed1ad-341a-411e-ac66-7ac4e87ba89f/ST_ukbreak_GettyImages-1445443560_ukHR_4x3.jpg?w=800&h=600,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_05\page_05_cand_000148_129ecd6da8.jpg,i.natgeofe.com,ST_ukbreak_GettyImages-1445443560_ukHR_4x3.jpg,800.0,600.0,JPEG,RGB,176742.0,480000.0,1.3333333333333333,True,non_content,,False,False,False
page_05_cand_000149,page_05,https://www.nationalgeographic.com/photography/article/nature-patterns-jon-mccormack-photography,https://i.natgeofe.com/n/02a92355-5493-4d5c-bdea-c6fd5c99ddec/principe_AWL_SAO1180AW_HR_4x3.jpg?w=300&h=225,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_05\page_05_cand_000149_dce068843c.jpg,i.natgeofe.com,principe_AWL_SAO1180AW_HR_4x3.jpg,300.0,225.0,JPEG,RGB,33760.0,67500.0,1.3333333333333333,True,non_content,,False,False,False
page_05_cand_000150,page_05,https://www.nationalgeographic.com/photography/article/nature-patterns-jon-mccormack-photography,https://i.natgeofe.com/n/02a92355-5493-4d5c-bdea-c6fd5c99ddec/principe_AWL_SAO1180AW_HR_4x3.jpg?w=600&h=450,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_05\page_05_cand_000150_dc63957542.jpg,i.natgeofe.com,principe_AWL_SAO1180AW_HR_4x3.jpg,600.0,450.0,JPEG,RGB,128933.0,270000.0,1.3333333333333333,True,non_content,,False,False,False
page_05_cand_000151,page_05,https://www.nationalgeographic.com/photography/article/nature-patterns-jon-mccormack-photography,https://i.natgeofe.com/n/02a92355-5493-4d5c-bdea-c6fd5c99ddec/principe_AWL_SAO1180AW_HR_4x3.jpg?w=612&h=459,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_05\page_05_cand_000151_9bb9dc0878.jpg,i.natgeofe.com,principe_AWL_SAO1180AW_HR_4x3.jpg,612.0,459.0,JPEG,RGB,134577.0,280908.0,1.3333333333333333,True,non_content,,False,False,False
page_05_cand_000152,page_05,https://www.nationalgeographic.com/photography/article/nature-patterns-jon-mccormack-photography,https://i.natgeofe.com/n/02a92355-5493-4d5c-bdea-c6fd5c99ddec/principe_AWL_SAO1180AW_HR_4x3.jpg?w=1224&h=918,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_05\page_05_cand_000152_334760c242.jpg,i.natgeofe.com,principe_AWL_SAO1180AW_HR_4x3.jpg,1224.0,918.0,JPEG,RGB,522948.0,1123632.0,1.3333333333333333,True,non_content,,False,False,False
page_05_cand_000153,page_05,https://www.nationalgeographic.com/photography/article/nature-patterns-jon-mccormack-photography,https://i.natgeofe.com/n/02a92355-5493-4d5c-bdea-c6fd5c99ddec/principe_AWL_SAO1180AW_HR_4x3.jpg?w=350&h=263,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_05\page_05_cand_000153_7278573409.jpg,i.natgeofe.com,principe_AWL_SAO1180AW_HR_4x3.jpg,350.0,263.0,JPEG,RGB,44801.0,92050.0,1.3307984790874525,True,non_content,,False,False,False
page_05_cand_000154,page_05,https://www.nationalgeographic.com/photography/article/nature-patterns-jon-mccormack-photography,https://i.natgeofe.com/n/02a92355-5493-4d5c-bdea-c6fd5c99ddec/principe_AWL_SAO1180AW_HR_4x3.jpg?w=700&h=526,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_05\page_05_cand_000154_a7c616d646.jpg,i.natgeofe.com,principe_AWL_SAO1180AW_HR_4x3.jpg,700.0,525.0,JPEG,RGB,174364.0,367500.0,1.3333333333333333,True,non_content,,False,False,False
page_05_cand_000155,page_05,https://www.nationalgeographic.com/photography/article/nature-patterns-jon-mccormack-photography,https://i.natgeofe.com/n/02a92355-5493-4d5c-bdea-c6fd5c99ddec/principe_AWL_SAO1180AW_HR_4x3.jpg?w=195&h=146,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_05\page_05_cand_000155_1d3d40664c.jpg,i.natgeofe.com,principe_AWL_SAO1180AW_HR_4x3.jpg,195.0,146.0,JPEG,RGB,15603.0,28470.0,1.3356164383561644,True,non_content,,False,False,False
page_05_cand_000156,page_05,https://www.nationalgeographic.com/photography/article/nature-patterns-jon-mccormack-photography,https://i.natgeofe.com/n/02a92355-5493-4d5c-bdea-c6fd5c99ddec/principe_AWL_SAO1180AW_HR_4x3.jpg?w=390&h=292,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_05\page_05_cand_000156_ffe627332e.jpg,i.natgeofe.com,principe_AWL_SAO1180AW_HR_4x3.jpg,389.0,292.0,JPEG,RGB,55765.0,113588.0,1.332191780821918,True,non_content,,False,False,False
page_05_cand_000157,page_05,https://www.nationalgeographic.com/photography/article/nature-patterns-jon-mccormack-photography,https://i.natgeofe.com/n/02a92355-5493-4d5c-bdea-c6fd5c99ddec/principe_AWL_SAO1180AW_HR_4x3.jpg?w=400&h=300,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_05\page_05_cand_000157_816c576f2c.jpg,i.natgeofe.com,principe_AWL_SAO1180AW_HR_4x3.jpg,400.0,300.0,JPEG,RGB,57777.0,120000.0,1.3333333333333333,True,non_content,,False,False,False
page_05_cand_000158,page_05,https://www.nationalgeographic.com/photography/article/nature-patterns-jon-mccormack-photography,https://i.natgeofe.com/n/02a92355-5493-4d5c-bdea-c6fd5c99ddec/principe_AWL_SAO1180AW_HR_4x3.jpg?w=800&h=600,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_05\page_05_cand_000158_f583b7c11b.jpg,i.natgeofe.com,principe_AWL_SAO1180AW_HR_4x3.jpg,800.0,600.0,JPEG,RGB,225672.0,480000.0,1.3333333333333333,True,non_content,,False,False,False
page_06_cand_000000,page_06,https://www.tsinghua.edu.cn/en/Campus/Student_Life/Arts___Culture.htm,https://www.tsinghua.edu.cn/en/image/inner1_bn9.jpg,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_06\page_06_cand_000000_46744a6c1b.jpg,www.tsinghua.edu.cn,inner1_bn9.jpg,1920.0,697.0,JPEG,RGB,248083.0,1338240.0,2.7546628407460547,True,content,,False,False,False
page_06_cand_000001,page_06,https://www.tsinghua.edu.cn/en/Campus/Student_Life/Arts___Culture.htm,https://www.tsinghua.edu.cn/__local/8/B9/91/F8066042A9794DAB794FBC90E7F_8AD01F33_376CA.png,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_06\page_06_cand_000001_cf072ad832.png,www.tsinghua.edu.cn,F8066042A9794DAB794FBC90E7F_8AD01F33_376CA.png,356.0,159.0,PNG,RGBA,227018.0,56604.0,2.238993710691824,True,content,,False,False,False
page_06_cand_000002,page_06,https://www.tsinghua.edu.cn/en/Campus/Student_Life/Arts___Culture.htm,https://www.tsinghua.edu.cn/__local/C/C5/3A/CDD1F9A5D81512C840E76CB88AE_B37B701A_43202.png,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_06\page_06_cand_000002_dc30425d70.png,www.tsinghua.edu.cn,CDD1F9A5D81512C840E76CB88AE_B37B701A_43202.png,348.0,197.0,PNG,RGBA,274946.0,68556.0,1.766497461928934,True,content,,False,False,False
page_06_cand_000003,page_06,https://www.tsinghua.edu.cn/en/Campus/Student_Life/Arts___Culture.htm,https://www.tsinghua.edu.cn/__local/C/41/95/27B895495BEAD8B569BA52A2DF2_517E251C_3576B.png,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_06\page_06_cand_000003_1a6df597bf.png,www.tsinghua.edu.cn,27B895495BEAD8B569BA52A2DF2_517E251C_3576B.png,350.0,156.0,PNG,RGBA,218987.0,54600.0,2.2435897435897436,True,content,,False,False,False
page_06_cand_000004,page_06,https://www.tsinghua.edu.cn/en/Campus/Student_Life/Arts___Culture.htm,https://www.tsinghua.edu.cn/__local/4/1C/7F/0AD57BC9E0758AE9CD1D3BE023F_03010A05_2F379.png,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_06\page_06_cand_000004_5d2b64238e.png,www.tsinghua.edu.cn,0AD57BC9E0758AE9CD1D3BE023F_03010A05_2F379.png,328.0,147.0,PNG,RGBA,193401.0,48216.0,2.2312925170068025,True,content,,False,False,False
page_06_cand_000005,page_06,https://www.tsinghua.edu.cn/en/Campus/Student_Life/Arts___Culture.htm,https://www.tsinghua.edu.cn/en/image/logo159.png,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_06\page_06_cand_000005_ecfa0ec7c5.png,www.tsinghua.edu.cn,logo159.png,159.0,50.0,PNG,RGBA,7232.0,7950.0,3.18,True,non_content,,False,False,True
page_07_cand_000000,page_07,https://scrapeme.live/shop/Charmander/,https://scrapeme.live/wp-content/uploads/2018/08/004.png,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_07\page_07_cand_000000_9b3c20a3c0.png,scrapeme.live,004.png,475.0,475.0,PNG,RGBA,137817.0,225625.0,1.0,True,content,,False,False,True
page_07_cand_000001,page_07,https://scrapeme.live/shop/Charmander/,https://scrapeme.live/wp-content/uploads/2018/08/004-150x150.png,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_07\page_07_cand_000001_19af40833f.png,scrapeme.live,004-150x150.png,150.0,150.0,PNG,RGBA,22109.0,22500.0,1.0,True,content,,False,False,True
page_07_cand_000002,page_07,https://scrapeme.live/shop/Charmander/,https://scrapeme.live/wp-content/uploads/2018/08/004-300x300.png,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_07\page_07_cand_000002_f7bb9839e1.png,scrapeme.live,004-300x300.png,300.0,300.0,PNG,RGBA,71874.0,90000.0,1.0,True,content,,False,False,True
page_07_cand_000003,page_07,https://scrapeme.live/shop/Charmander/,https://scrapeme.live/wp-content/uploads/2018/08/004-100x100.png,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_07\page_07_cand_000003_186b4471d6.png,scrapeme.live,004-100x100.png,100.0,100.0,PNG,RGBA,10632.0,10000.0,1.0,True,content,,False,False,True
page_07_cand_000004,page_07,https://scrapeme.live/shop/Charmander/,https://scrapeme.live/wp-content/uploads/2018/08/004-250x250.png,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_07\page_07_cand_000004_645f8d539e.png,scrapeme.live,004-250x250.png,250.0,250.0,PNG,RGBA,51161.0,62500.0,1.0,True,content,,False,False,True
page_07_cand_000005,page_07,https://scrapeme.live/shop/Charmander/,https://scrapeme.live/wp-content/uploads/2018/08/004-350x350.png,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_07\page_07_cand_000005_9ecb0b54ca.png,scrapeme.live,004-350x350.png,350.0,350.0,PNG,RGBA,92979.0,122500.0,1.0,True,content,,False,False,True
page_07_cand_000006,page_07,https://scrapeme.live/shop/Charmander/,https://scrapeme.live/wp-content/uploads/2018/08/009-350x350.png,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_07\page_07_cand_000006_392bb0625d.png,scrapeme.live,009-350x350.png,350.0,350.0,PNG,RGBA,121178.0,122500.0,1.0,True,non_content,,False,False,True
page_07_cand_000007,page_07,https://scrapeme.live/shop/Charmander/,https://scrapeme.live/wp-content/uploads/2018/08/009-150x150.png,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_07\page_07_cand_000007_c5754b3f1a.png,scrapeme.live,009-150x150.png,150.0,150.0,PNG,RGBA,28103.0,22500.0,1.0,True,non_content,,False,False,True
page_07_cand_000008,page_07,https://scrapeme.live/shop/Charmander/,https://scrapeme.live/wp-content/uploads/2018/08/009-300x300.png,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_07\page_07_cand_000008_8310ad6092.png,scrapeme.live,009-300x300.png,300.0,300.0,PNG,RGBA,93254.0,90000.0,1.0,True,non_content,,False,False,True
page_07_cand_000009,page_07,https://scrapeme.live/shop/Charmander/,https://scrapeme.live/wp-content/uploads/2018/08/009-100x100.png,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_07\page_07_cand_000009_24eae3c036.png,scrapeme.live,009-100x100.png,100.0,100.0,PNG,RGBA,13727.0,10000.0,1.0,True,non_content,,False,False,True
page_07_cand_000010,page_07,https://scrapeme.live/shop/Charmander/,https://scrapeme.live/wp-content/uploads/2018/08/009-250x250.png,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_07\page_07_cand_000010_77de3f39a8.png,scrapeme.live,009-250x250.png,250.0,250.0,PNG,RGBA,66452.0,62500.0,1.0,True,non_content,,False,False,True
page_07_cand_000011,page_07,https://scrapeme.live/shop/Charmander/,https://scrapeme.live/wp-content/uploads/2018/08/009.png,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_07\page_07_cand_000011_b3752e25bb.png,scrapeme.live,009.png,475.0,475.0,PNG,RGBA,197853.0,225625.0,1.0,True,non_content,,False,False,True
page_07_cand_000012,page_07,https://scrapeme.live/shop/Charmander/,https://scrapeme.live/wp-content/uploads/2018/08/021-350x350.png,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_07\page_07_cand_000012_a813b89da0.png,scrapeme.live,021-350x350.png,350.0,350.0,PNG,RGBA,95029.0,122500.0,1.0,True,non_content,,False,False,True
page_07_cand_000013,page_07,https://scrapeme.live/shop/Charmander/,https://scrapeme.live/wp-content/uploads/2018/08/021-150x150.png,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_07\page_07_cand_000013_053e4e86eb.png,scrapeme.live,021-150x150.png,150.0,150.0,PNG,RGBA,22840.0,22500.0,1.0,True,non_content,,False,False,True
page_07_cand_000014,page_07,https://scrapeme.live/shop/Charmander/,https://scrapeme.live/wp-content/uploads/2018/08/021-300x300.png,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_07\page_07_cand_000014_8b79324d0a.png,scrapeme.live,021-300x300.png,300.0,300.0,PNG,RGBA,73624.0,90000.0,1.0,True,non_content,,False,False,True
page_07_cand_000015,page_07,https://scrapeme.live/shop/Charmander/,https://scrapeme.live/wp-content/uploads/2018/08/021-100x100.png,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_07\page_07_cand_000015_8a204f2c01.png,scrapeme.live,021-100x100.png,100.0,100.0,PNG,RGBA,11189.0,10000.0,1.0,True,non_content,,False,False,True
page_07_cand_000016,page_07,https://scrapeme.live/shop/Charmander/,https://scrapeme.live/wp-content/uploads/2018/08/021-250x250.png,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_07\page_07_cand_000016_7250c7184f.png,scrapeme.live,021-250x250.png,250.0,250.0,PNG,RGBA,52188.0,62500.0,1.0,True,non_content,,False,False,True
page_07_cand_000017,page_07,https://scrapeme.live/shop/Charmander/,https://scrapeme.live/wp-content/uploads/2018/08/021.png,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_07\page_07_cand_000017_3274ea243e.png,scrapeme.live,021.png,475.0,475.0,PNG,RGBA,144705.0,225625.0,1.0,True,non_content,,False,False,True
page_07_cand_000018,page_07,https://scrapeme.live/shop/Charmander/,https://scrapeme.live/wp-content/uploads/2018/08/010-350x350.png,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_07\page_07_cand_000018_35325d98c2.png,scrapeme.live,010-350x350.png,350.0,350.0,PNG,RGBA,109765.0,122500.0,1.0,True,non_content,,False,False,True
page_07_cand_000019,page_07,https://scrapeme.live/shop/Charmander/,https://scrapeme.live/wp-content/uploads/2018/08/010-150x150.png,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_07\page_07_cand_000019_a663858c9a.png,scrapeme.live,010-150x150.png,150.0,150.0,PNG,RGBA,25753.0,22500.0,1.0,True,non_content,,False,False,True
page_07_cand_000020,page_07,https://scrapeme.live/shop/Charmander/,https://scrapeme.live/wp-content/uploads/2018/08/010-300x300.png,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_07\page_07_cand_000020_1771cb41b2.png,scrapeme.live,010-300x300.png,300.0,300.0,PNG,RGBA,84428.0,90000.0,1.0,True,non_content,,False,False,True
page_07_cand_000021,page_07,https://scrapeme.live/shop/Charmander/,https://scrapeme.live/wp-content/uploads/2018/08/010-100x100.png,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_07\page_07_cand_000021_5440bf13a0.png,scrapeme.live,010-100x100.png,100.0,100.0,PNG,RGBA,12659.0,10000.0,1.0,True,non_content,,False,False,True
page_07_cand_000022,page_07,https://scrapeme.live/shop/Charmander/,https://scrapeme.live/wp-content/uploads/2018/08/010-250x250.png,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_07\page_07_cand_000022_8118fc4f44.png,scrapeme.live,010-250x250.png,250.0,250.0,PNG,RGBA,60194.0,62500.0,1.0,True,non_content,,False,False,True
page_07_cand_000023,page_07,https://scrapeme.live/shop/Charmander/,https://scrapeme.live/wp-content/uploads/2018/08/010.png,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_07\page_07_cand_000023_211d11cdef.png,scrapeme.live,010.png,475.0,475.0,PNG,RGBA,174430.0,225625.0,1.0,True,non_content,,False,False,True
page_07_cand_000024,page_07,https://scrapeme.live/shop/Charmander/,https://scrapeme.live/wp-content/uploads/2018/08/002-350x350.png,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_07\page_07_cand_000024_3ab2b9bba8.png,scrapeme.live,002-350x350.png,350.0,350.0,PNG,RGBA,126920.0,122500.0,1.0,True,non_content,,False,False,True
page_07_cand_000025,page_07,https://scrapeme.live/shop/Charmander/,https://scrapeme.live/wp-content/uploads/2018/08/005-350x350.png,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_07\page_07_cand_000025_fce4322a99.png,scrapeme.live,005-350x350.png,350.0,350.0,PNG,RGBA,88618.0,122500.0,1.0,True,non_content,,False,False,True
page_08_cand_000000,page_08,https://www.nationalgeographic.com/travel/article/Zerzevan-Castle-unesco,https://i.natgeofe.com/n/80750a6f-2f76-4675-b3b4-fac0bc5e8cf6/3CKDDPN.jpg,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_08\page_08_cand_000000_5ae8014a8b.jpg,i.natgeofe.com,3CKDDPN.jpg,3072.0,2048.0,JPEG,RGB,1728083.0,6291456.0,1.5,True,content,,False,False,False
page_08_cand_000001,page_08,https://www.nationalgeographic.com/travel/article/Zerzevan-Castle-unesco,https://i.natgeofe.com/n/07e6f4d0-0db4-47db-b158-0a8a921663d1/3B1RBKK.jpg,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_08\page_08_cand_000001_7a87eefd4e.jpg,i.natgeofe.com,3B1RBKK.jpg,3072.0,2049.0,JPEG,RGB,1088659.0,6294528.0,1.499267935578331,True,content,,False,False,False
page_08_cand_000002,page_08,https://www.nationalgeographic.com/travel/article/Zerzevan-Castle-unesco,https://i.natgeofe.com/n/3f56ac20-26b5-434c-9e21-4ba09c115576/h_14492540.jpg,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_08\page_08_cand_000002_969f11ebff.jpg,i.natgeofe.com,h_14492540.jpg,3072.0,2042.0,JPEG,RGB,1455981.0,6273024.0,1.504407443682664,True,content,,False,False,False
page_08_cand_000003,page_08,https://www.nationalgeographic.com/travel/article/Zerzevan-Castle-unesco,https://i.natgeofe.com/n/c81a08bb-cb4d-4269-b873-2ddd541ac212/GettyImages-122320305A_square.JPG,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_08\page_08_cand_000003_1639504eff.jpg,i.natgeofe.com,GettyImages-122320305A_square.JPG,3072.0,3072.0,JPEG,RGB,1498231.0,9437184.0,1.0,True,non_content,,False,False,False
page_08_cand_000004,page_08,https://www.nationalgeographic.com/travel/article/Zerzevan-Castle-unesco,https://i.natgeofe.com/n/f5aa6e01-e17b-49d9-9211-3f40adc3f459/NationalGeographic_1959834_square.jpg,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_08\page_08_cand_000004_a56a8211ee.jpg,i.natgeofe.com,NationalGeographic_1959834_square.jpg,3072.0,3072.0,JPEG,RGB,1691486.0,9437184.0,1.0,True,non_content,,False,False,False
page_08_cand_000005,page_08,https://www.nationalgeographic.com/travel/article/Zerzevan-Castle-unesco,https://i.natgeofe.com/n/410f1748-989d-445b-9612-323dbf1ccaf0/MM10281_250909_001789_4x3.jpg,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_08\page_08_cand_000005_351f838cfb.jpg,i.natgeofe.com,MM10281_250909_001789_4x3.jpg,3072.0,2304.0,JPEG,RGB,1893333.0,7077888.0,1.3333333333333333,True,non_content,,False,False,False
page_08_cand_000006,page_08,https://www.nationalgeographic.com/travel/article/Zerzevan-Castle-unesco,https://i.natgeofe.com/n/2978054b-ab87-49dc-8698-1e38979ff3ec/og-ramses-ii_4x3.jpg,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_08\page_08_cand_000006_4e4a3f68e4.jpg,i.natgeofe.com,og-ramses-ii_4x3.jpg,3072.0,2304.0,JPEG,RGB,2205722.0,7077888.0,1.3333333333333333,True,non_content,,False,False,False
page_08_cand_000007,page_08,https://www.nationalgeographic.com/travel/article/Zerzevan-Castle-unesco,https://i.natgeofe.com/n/84ad60f7-07a7-4e82-93bb-b71cdb77942c/NationalGeographic_2726355_4x3.jpg,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_08\page_08_cand_000007_4e70a3bdd4.jpg,i.natgeofe.com,NationalGeographic_2726355_4x3.jpg,3072.0,2304.0,JPEG,RGB,988768.0,7077888.0,1.3333333333333333,True,non_content,,False,False,False
page_08_cand_000008,page_08,https://www.nationalgeographic.com/travel/article/Zerzevan-Castle-unesco,https://i.natgeofe.com/n/89cb570f-e1d5-4558-af8b-89cc00acb54b/NationalGeographic_1400259_4x3.jpg,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_08\page_08_cand_000008_911e51b8a5.jpg,i.natgeofe.com,NationalGeographic_1400259_4x3.jpg,3072.0,2304.0,JPEG,RGB,1151928.0,7077888.0,1.3333333333333333,True,non_content,,False,False,False
page_08_cand_000009,page_08,https://www.nationalgeographic.com/travel/article/Zerzevan-Castle-unesco,https://i.natgeofe.com/n/a55c0633-f2b0-49eb-88cc-12e169a09ec5/Tower_of_London_005_4x3.JPG,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_08\page_08_cand_000009_f617372bc3.jpg,i.natgeofe.com,Tower_of_London_005_4x3.JPG,3072.0,2304.0,JPEG,RGB,2063320.0,7077888.0,1.3333333333333333,True,non_content,,False,False,False
page_08_cand_000010,page_08,https://www.nationalgeographic.com/travel/article/Zerzevan-Castle-unesco,https://i.natgeofe.com/n/80750a6f-2f76-4675-b3b4-fac0bc5e8cf6/3CKDDPN.jpg?w=374&h=249,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_08\page_08_cand_000010_eacb6aee70.jpg,i.natgeofe.com,3CKDDPN.jpg,374.0,249.0,JPEG,RGB,38143.0,93126.0,1.502008032128514,True,content,,False,False,False
page_08_cand_000011,page_08,https://www.nationalgeographic.com/travel/article/Zerzevan-Castle-unesco,https://i.natgeofe.com/n/80750a6f-2f76-4675-b3b4-fac0bc5e8cf6/3CKDDPN.jpg?w=748&h=498,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_08\page_08_cand_000011_db36a3c1f2.jpg,i.natgeofe.com,3CKDDPN.jpg,747.0,498.0,JPEG,RGB,145276.0,372006.0,1.5,True,content,,False,False,False
page_08_cand_000012,page_08,https://www.nationalgeographic.com/travel/article/Zerzevan-Castle-unesco,https://i.natgeofe.com/n/80750a6f-2f76-4675-b3b4-fac0bc5e8cf6/3CKDDPN.jpg?w=413&h=275,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_08\page_08_cand_000012_e119c7f231.jpg,i.natgeofe.com,3CKDDPN.jpg,413.0,275.0,JPEG,RGB,46309.0,113575.0,1.5018181818181817,True,content,,False,False,False
